timestamps,TP9,AF7,AF8,TP10,Marker0
2.053,9.766,-20.020,-8.789,14.648,0
2.055,10.254,-15.625,-30.273,14.648,NaN
2.059,17.578,-20.508,-31.738,15.137,0
2.063,-3.906,-41.016,-31.250,-3.906,0
2.067,1.465,-21.973,-31.250,10.742,0
2.071,15.137,-24.414,-25.879,25.879,NaN
2.075,3.906,-41.504,-20.508,4.395,0
2.078,-3.906,-33.691,-30.762,-1.953,0
2.082,2.930,-38.086,-51.270,9.766,0
2.086,16.113,-45.898,-34.180,12.207,0
2.090,11.719,-14.160,-13.672,5.371,NaN
2.094,-10.254,-0.977,-0.977,-4.395,0
2.098,-17.578,-20.508,-4.395,-8.789,0
2.100,-14.648,-17.578,-19.043,-9.277,NaN
2.104,-19.531,-8.789,-46.387,-18.066,0
2.108,-15.137,-11.719,-47.363,-11.230,0
2.112,-13.184,-23.926,-22.949,-3.418,NaN
2.116,-21.484,-21.973,-24.414,-14.160,0
2.120,-20.508,-33.691,-10.742,-23.438,0
2.123,-4.395,-37.109,-12.695,-9.766,0
2.127,-2.930,-24.414,-28.809,1.953,0
2.131,-22.949,-17.090,-27.344,-13.672,0
2.135,-30.762,-12.695,-24.902,-24.414,NaN
2.139,-32.715,-9.766,-25.391,-28.320,0
2.143,-24.414,-9.766,-29.297,-22.461,0
2.147,-21.484,-35.156,-36.133,-20.508,0
2.151,-24.414,-43.945,-51.758,-21.973,NaN
2.155,-17.090,-45.410,-50.781,-7.324,0
2.159,-23.926,-71.289,-40.039,-15.137,0
2.163,-23.926,-64.453,-35.156,-21.484,0
2.167,-26.367,-21.973,-20.508,-23.438,0
2.170,-37.598,18.066,-1.953,-26.367,0
2.174,-31.738,13.184,-0.488,-17.578,NaN
2.178,-27.344,-8.789,-14.160,-4.883,0
2.182,-29.785,-22.949,-26.855,-0.488,0
2.186,-20.996,-29.785,-38.574,-3.418,0
2.190,-6.348,-41.504,-34.668,9.277,NaN
2.190,-8.301,-50.293,-21.973,7.812,NaN
2.194,-16.113,-48.828,-33.203,-4.395,0
2.198,-20.996,-41.504,-30.762,-9.766,0
2.202,-20.508,-9.277,-4.395,-9.277,0
2.206,-25.391,9.766,-1.953,-10.254,0
2.210,-32.227,-5.371,-21.973,-19.043,0
2.213,-19.043,-17.090,-20.020,-6.348,0
2.217,-8.301,-29.785,-36.621,1.953,NaN
2.221,-1.953,-51.758,-53.711,0.000,0
2.225,-2.930,-33.691,-20.020,-4.395,0
2.229,-29.297,2.930,0.977,-22.461,0
2.233,-44.434,8.301,-7.812,-23.926,0
2.250,-32.715,-24.902,-24.902,-22.461,0
2.254,-17.090,-34.668,-37.109,-15.137,0
2.258,-16.602,-41.504,-41.504,-9.766,0
2.262,-23.438,-52.246,-33.203,-17.090,NaN
2.266,-23.438,-5.859,-26.855,-13.672,0
2.270,-23.926,11.230,-28.809,-14.648,0
2.273,-29.785,-13.672,-22.949,-30.762,NaN
2.277,-30.762,-42.969,-13.184,-35.156,0
2.281,-22.949,-29.297,-12.207,-28.809,NaN
2.285,-32.227,-25.879,-25.879,-29.297,0
2.289,-35.645,-32.227,-33.691,-35.156,0
2.293,-26.367,-22.949,-22.461,-29.297,0
2.296,-35.645,-20.020,-35.645,-30.273,NaN
2.300,-46.875,-0.977,-36.133,-41.992,0
2.304,-38.574,-3.418,-5.859,-35.645,0
2.308,-37.598,-27.344,-13.184,-29.785,0
2.312,-44.434,-29.297,-38.086,-35.156,0
2.316,-44.434,-23.926,-31.250,-37.598,NaN
2.319,-30.762,-38.574,-8.789,-21.484,0
2.323,-23.926,-44.434,-5.371,-15.625,0
2.327,-17.090,-28.809,-35.156,-18.066,0
2.331,-17.090,-7.812,-37.109,2.930,0
2.335,-32.227,4.395,-11.719,-9.277,NaN
2.339,-36.621,4.883,-3.906,-23.926,0
2.340,-27.344,-14.648,-0.977,-17.090,0
2.344,-32.227,-40.527,-12.695,-18.555,NaN
2.348,-37.109,-27.344,-14.648,-27.832,0
2.352,-27.832,-26.367,-2.441,-31.738,0
2.356,-27.344,-28.320,-4.883,-32.227,0
2.360,-26.855,-13.184,-21.973,-27.344,0
2.363,-22.461,-21.973,-26.855,-23.926,NaN
2.367,-13.184,-14.648,-12.207,-10.254,0
2.371,-13.184,-15.625,-2.441,-6.348,0
2.375,-27.832,-27.344,-16.602,-31.738,0
2.379,-33.691,-15.137,-24.414,-34.668,0
2.383,-27.832,-8.789,-10.742,-22.461,NaN
2.386,-38.574,-31.250,-21.484,-33.203,0
2.390,-33.203,-36.621,-33.203,-33.691,0
2.394,-34.180,-38.086,-34.668,-38.574,0
2.398,-39.551,-27.832,-23.926,-40.527,0
2.402,-27.832,-17.578,-8.789,-33.691,NaN
2.406,-34.180,-23.926,-11.719,-47.363,0
2.409,-39.551,-17.090,-15.625,-43.945,0
2.413,-36.621,-34.668,-37.109,-37.109,0
2.417,-36.621,-32.715,-35.645,-36.133,0
2.421,-41.504,-6.836,-11.719,-36.621,0
2.425,-42.969,-18.066,-22.949,-38.574,NaN
2.429,-25.391,-42.480,-26.367,-23.438,0
2.430,-22.949,-1.953,-4.395,-26.367,NaN
2.434,-34.668,-3.418,0.000,-41.504,0
2.438,-36.621,-37.598,-12.207,-41.504,0
2.442,-60.547,-34.668,-24.902,-61.035,NaN
2.446,-68.359,-35.156,-38.574,-69.824,0
2.450,-52.734,-20.508,-41.016,-65.430,0
2.453,-50.293,-11.230,-27.344,-62.500,0
2.457,-64.453,-16.602,-41.992,-70.312,NaN
2.461,-76.172,-20.996,-61.035,-79.590,0
2.465,-66.895,-31.738,-45.410,-72.266,0
2.469,-71.777,-34.668,-6.348,-85.938,0
2.473,-83.008,-23.438,-6.836,-98.145,NaN
2.475,-92.285,-22.461,-39.551,-111.328,NaN
2.479,-103.027,-26.367,-34.668,-132.324,0
2.483,-103.027,-3.906,-20.020,-125.977,NaN
2.487,-114.746,-11.719,-46.875,-121.582,0
2.491,-109.863,-52.734,-67.383,-105.469,0
2.495,-110.840,-30.273,-31.250,-109.863,0
2.498,-127.930,-12.695,-6.836,-135.254,0
2.502,-118.164,-27.832,-8.301,-122.559,0
2.506,-91.797,-19.043,-11.719,-106.445,NaN
2.510,-69.336,-0.977,-26.367,-94.727,0
2.514,-71.289,-12.695,-20.996,-83.984,0
2.518,-73.242,-21.973,-16.602,-85.938,0
2.520,-62.988,-6.836,-17.090,-75.195,NaN
2.524,-41.992,-8.789,-13.672,-51.758,0
2.528,-38.574,-30.762,-5.859,-46.875,0
2.532,-57.129,-25.391,-5.859,-60.059,0
2.536,-61.523,-8.301,-25.391,-64.453,NaN
2.540,-46.875,-14.648,-28.809,-52.246,0
2.543,-32.715,-29.785,-30.762,-41.992,0
2.547,-31.738,-24.902,-20.996,-44.922,0
2.551,-40.039,-12.207,-13.672,-53.711,0
2.555,-30.273,-4.883,-20.996,-44.434,NaN
2.559,-20.020,-17.578,-23.926,-21.484,0
2.563,-28.809,-35.156,-28.320,-27.344,0
2.565,-39.551,-24.902,-20.508,-41.992,NaN
2.569,-45.410,-20.020,-18.555,-46.387,0
2.573,-58.105,-38.086,-23.926,-54.199,0
2.577,-53.711,-33.203,-14.648,-53.223,0
2.581,-33.691,-12.695,-13.184,-42.480,0
2.585,-21.973,-14.160,-28.809,-29.785,0
2.588,-13.672,-25.391,-41.992,-17.578,NaN
2.592,-10.742,-46.387,-44.434,-13.672,0
2.596,-23.438,-44.922,-41.992,-19.531,0
2.600,-31.738,-12.207,-21.973,-26.367,0
2.604,-36.133,-9.277,-1.465,-39.551,0
2.608,-50.293,-44.434,-20.996,-48.828,NaN
2.611,-39.062,-53.223,-30.762,-45.898,0
2.615,-29.785,-37.109,-32.227,-41.504,0
2.619,-24.902,-16.602,-39.062,-31.250,0
2.623,-14.160,-6.348,-10.742,-19.531,NaN
2.627,-6.348,-14.648,2.930,-1.465,0
2.631,-16.113,-23.438,-38.086,-9.766,0
2.634,-20.996,-20.508,-58.594,-32.227,0
2.638,-19.043,-15.625,-30.762,-35.645,NaN
2.642,-32.227,-39.551,-18.555,-33.203,0
2.646,-33.203,-65.918,-35.645,-33.203,NaN
2.650,-29.785,-41.992,-35.645,-38.574,0
2.654,-33.691,-15.137,-24.414,-37.109,0
2.670,-25.879,-14.648,-10.742,-22.949,0
2.674,-13.184,-11.719,-0.488,-14.160,0
2.678,-9.766,-2.441,-29.785,-13.672,0
2.682,-7.324,3.906,-41.504,-6.348,0
2.686,-18.066,-11.230,-13.672,-9.766,0
2.690,-40.039,-32.715,-13.184,-30.762,NaN
2.693,-41.016,-46.387,-23.926,-35.645,0
2.697,-31.250,-59.570,-18.555,-27.344,0
2.701,-28.809,-51.758,-2.930,-27.832,0
2.705,-30.762,-10.742,-6.836,-24.902,0
2.709,-25.391,7.324,-18.066,-20.508,NaN
2.713,-30.273,-32.227,-51.270,-30.762,0
2.715,-28.320,-41.504,-64.941,-27.344,0
2.719,9.277,-1.465,-26.367,6.836,0
2.723,-0.977,-3.906,-6.348,-7.324,NaN
2.727,-46.875,-36.621,-3.906,-46.875,0
2.731,-62.012,-40.527,-6.836,-46.875,0
2.735,-62.988,-47.852,-10.254,-42.969,0
2.738,-66.406,-58.594,-9.766,-48.340,0
2.742,-62.012,-39.062,-28.320,-52.734,0
2.746,-53.223,-58.105,-41.992,-39.062,NaN
2.750,-61.035,-72.754,-26.855,-28.809,0
2.754,-82.520,-35.645,-5.371,-59.570,0
2.758,-96.680,-26.367,-1.465,-77.148,0
2.760,-76.660,-20.508,-10.254,-50.293,NaN
2.764,-60.547,-22.949,-4.395,-51.758,0
2.768,-76.660,-61.523,-9.766,-67.383,0
2.772,-73.242,-61.523,-29.785,-51.270,0
2.776,-58.594,-36.133,-30.273,-39.062,0
2.780,-53.711,-34.180,-14.160,-34.668,NaN
2.783,-42.969,-45.410,-10.254,-31.250,0
2.787,-35.645,-50.293,-4.883,-25.391,0
2.791,-26.367,-22.461,6.836,-12.695,0
2.795,-40.527,-13.184,-14.160,-27.344,NaN
2.799,-49.316,-11.719,-19.531,-41.504,0
2.803,-32.715,0.000,-34.180,-16.113,0
2.805,-36.133,-19.043,-45.898,-10.254,NaN
2.809,-41.504,-39.062,-4.395,-19.531,0
2.813,-23.926,-37.598,23.438,-10.742,0
2.817,-11.230,-30.273,5.371,-9.277,0
2.821,-23.438,-31.250,-28.809,-18.555,NaN
2.825,-32.715,-34.668,-34.180,-25.879,0
2.828,-28.320,-21.484,-9.766,-28.809,0
2.832,-37.109,-19.531,-11.230,-37.598,0
2.836,-50.781,-31.250,-34.668,-43.457,0
2.840,-30.273,-32.227,-40.527,-21.484,NaN
2.844,-13.184,-46.387,-29.297,-7.812,0
2.848,-33.691,-33.691,-11.719,-26.855,0
2.850,-36.621,-0.977,-0.977,-31.250,NaN
2.854,-34.668,-20.996,-5.859,-35.645,0
2.858,-29.297,-17.578,-22.949,-26.367,NaN
2.862,-5.859,-26.367,-46.387,-3.906,0
2.866,-9.277,-55.176,-47.852,-14.648,0
2.870,-33.203,-32.227,-18.555,-40.527,0
2.873,-47.363,-15.137,3.906,-48.828,0
2.877,-53.711,-29.785,-1.953,-52.246,NaN
2.881,-41.992,-42.969,-6.836,-39.062,0
2.885,-35.645,-22.461,-24.414,-20.508,0
2.889,-38.086,-14.160,-29.785,-28.809,0
2.893,-36.133,-19.531,-24.902,-28.320,0
2.896,-32.227,-26.367,-10.742,-18.555,NaN
2.900,-22.949,-27.344,3.906,-20.508,0
2.904,-26.855,-27.344,-25.391,-26.367,0
2.908,-32.715,-40.039,-39.551,-23.438,0
2.912,-24.414,-14.648,-26.367,-16.113,NaN
2.916,-34.668,-12.695,-13.672,-25.879,0
2.919,-46.387,-41.504,-6.836,-31.738,0
2.923,-45.410,-39.551,-23.926,-35.645,0
2.927,-32.715,-42.480,-39.551,-37.598,0
2.931,-33.203,-50.781,-26.367,-34.180,NaN
2.935,-25.391,-36.621,-18.066,-18.066,0
2.939,-3.906,-2.441,-25.879,-4.395,0
2.940,-21.973,2.930,-20.508,-27.832,NaN
2.944,-34.180,-31.738,-10.254,-43.457,0
2.948,-31.250,-30.273,-20.996,-38.574,0
2.952,-33.203,-18.555,-20.996,-43.457,0
2.956,-27.344,-15.625,-19.043,-43.945,0
2.960,-12.695,-17.090,-24.414,-30.273,NaN
2.963,1.465,-4.395,-20.996,-11.230,0
2.967,-5.371,-4.883,-26.855,-18.066,0
2.971,-21.484,-22.949,-25.879,-33.691,0
2.975,-20.508,-15.625,-30.762,-21.973,0
2.979,-13.672,-6.836,-50.293,-8.301,NaN
2.983,-19.043,-20.996,-48.828,-17.090,0
3.000,-8.301,-16.113,-36.133,-9.766,0
3.004,-7.812,-19.043,-32.715,-9.277,0
3.008,-17.578,-38.574,-27.344,-21.484,NaN
3.012,-9.766,-50.781,-18.066,-15.625,0
3.016,-11.719,-22.949,-7.324,-17.578,0
3.020,-25.879,18.555,-13.184,-23.438,NaN
3.023,-32.227,3.906,-37.109,-32.227,0
3.027,-36.621,-19.531,-27.344,-35.156,0
3.031,-39.062,-41.016,-30.762,-33.203,0
3.035,-23.438,-28.320,-56.152,-16.602,0
3.039,-24.902,-16.113,-42.480,-20.020,NaN
3.043,-34.668,-26.855,-14.648,-35.645,0
3.045,-26.855,-33.691,-20.508,-23.926,NaN
3.049,-27.832,-41.016,-35.156,-28.320,0
3.053,-30.273,-20.996,-25.879,-22.949,0
3.057,-37.598,-14.160,-22.461,-14.160,0
3.061,-38.086,-42.969,-25.879,-17.578,NaN
3.065,-24.902,-26.367,-34.180,-12.695,0
3.068,-15.137,1.953,-23.438,-8.789,0
3.072,-11.719,-13.672,-15.625,-19.043,0
3.076,-16.602,-16.113,-12.207,-25.391,0
3.080,-12.695,-28.809,-18.066,-25.391,0
3.084,-27.344,-41.992,-26.367,-36.133,NaN
3.088,-51.758,-34.668,-30.273,-38.086,0
3.090,-46.387,-36.621,-52.246,-39.551,0
3.094,-39.062,-32.715,-39.062,-35.156,NaN
3.098,-44.434,-16.602,-8.301,-33.691,0
3.102,-33.691,6.836,-12.695,-32.715,0
3.106,-29.297,-2.441,-28.809,-32.715,0
3.110,-23.438,-9.766,-28.809,-24.902,0
3.113,-21.973,-12.207,-34.180,-25.391,0
3.117,-39.551,-33.203,-40.039,-31.738,NaN
3.121,-43.457,-32.715,-33.691,-33.691,0
3.125,-46.387,-26.367,-26.367,-41.992,0
3.129,-34.180,-28.320,-17.578,-31.738,0
3.133,-28.320,-10.742,-21.484,-19.531,0
3.136,-36.621,11.719,-20.508,-23.926,NaN
3.140,-39.551,-9.766,-13.672,-32.227,0
3.144,-49.316,-37.598,-20.996,-44.434,0
3.148,-42.969,-34.668,-37.598,-35.645,0
3.152,-23.926,-30.273,-67.871,-20.508,0
3.156,-24.414,-24.414,-49.316,-27.344,NaN
3.159,-37.109,-27.832,-11.719,-41.016,0
3.163,-31.738,-42.969,-25.879,-39.062,0
3.167,-24.414,-41.504,-20.508,-30.273,0
3.171,-24.902,-10.742,-8.789,-33.691,0
3.175,-20.996,6.836,-22.949,-35.156,0
3.179,-30.762,-6.348,-26.367,-38.574,NaN
3.180,-45.898,-40.527,-38.574,-50.293,0
3.184,-44.434,-42.480,-53.223,-50.293,NaN
3.188,-37.598,-20.020,-20.996,-41.504,0
3.192,-39.062,-38.574,-18.066,-44.434,0
3.196,-41.016,-59.570,-41.992,-46.387,NaN
3.200,-30.273,-37.598,-14.648,-40.527,0
3.203,-34.668,-26.855,-4.395,-40.527,0
3.207,-41.504,-16.602,-26.367,-32.715,NaN
3.211,-32.227,1.465,-41.016,-16.602,0
3.215,-30.762,-14.648,-38.086,-20.020,0
3.219,-25.391,-34.180,-23.926,-33.691,NaN
3.223,-29.785,-50.293,-17.578,-39.551,0
3.225,-42.480,-55.664,-14.160,-44.434,0
3.229,-39.551,-43.457,-19.043,-40.039,NaN
3.233,-35.156,-39.551,-40.527,-31.738,0
3.237,-24.902,-39.062,-50.293,-36.621,0
3.241,-26.367,-19.043,-25.391,-40.039,0
3.245,-29.785,-5.371,2.441,-34.668,0
3.248,-26.855,3.906,-15.625,-24.902,NaN
3.252,-46.387,-7.812,-43.945,-36.621,0
3.256,-56.641,-35.645,-33.203,-42.480,0
3.260,-45.898,-41.504,-11.230,-37.598,0
3.264,-43.945,-27.344,-18.555,-43.457,0
3.268,-41.992,-24.414,-54.688,-41.504,NaN
3.270,-34.180,-34.668,-44.434,-38.086,0
3.274,-33.203,-32.715,-5.371,-35.645,0
3.278,-32.715,-13.184,-12.695,-21.973,NaN
3.282,-28.320,0.977,-34.668,-11.719,0
3.286,-33.691,-3.418,-45.898,-19.043,0
3.290,-41.016,-24.414,-31.738,-33.203,0
3.293,-45.898,-34.180,-25.391,-34.668,0
3.297,-50.293,-40.527,-33.691,-33.691,0
3.301,-57.617,-45.410,-25.879,-44.922,NaN
3.305,-45.410,-48.340,-25.391,-35.645,0
3.309,-24.902,-38.574,-28.320,-16.602,0
3.313,-36.621,-12.695,-31.250,-30.762,0
3.315,-40.527,2.930,-24.414,-41.016,NaN
3.319,-25.391,4.395,-13.184,-28.320,0
3.323,-34.180,-35.645,-34.180,-40.527,0
3.327,-46.387,-51.758,-55.664,-47.852,0
3.331,-26.367,-23.926,-20.020,-24.414,NaN
3.335,-27.832,-14.160,-13.672,-29.297,0
3.338,-50.293,-19.531,-35.645,-47.363,0
3.342,-37.109,-42.969,-39.551,-36.133,0
3.346,-12.695,-49.316,-52.246,-17.090,0
3.350,-1.465,-2.441,-41.016,-7.324,NaN
3.354,-15.137,6.836,-30.762,-22.461,0
3.358,-28.320,-22.461,-23.438,-35.156,0
3.362,-31.250,-25.391,-9.277,-36.133,0
3.366,-50.781,-29.785,-12.695,-41.992,0
3.370,-48.340,-53.223,-38.574,-36.621,NaN
3.374,-30.762,-43.945,-51.270,-25.391,0
3.378,-23.926,-1.953,-41.992,-32.227,0
3.382,-37.109,2.441,-30.273,-53.223,0
3.385,-41.992,-3.906,-34.668,-48.340,0
3.389,-30.762,-17.578,-13.672,-33.691,NaN
3.393,-30.273,-34.180,1.953,-39.551,0
3.397,-24.902,-23.926,-1.465,-26.855,0
3.401,-20.996,-21.484,-0.977,-16.602,0
3.405,-19.043,-41.504,-14.648,-30.762,0
3.420,-7.812,-37.598,-45.410,-13.672,0
3.424,-6.836,-25.391,-54.199,-1.465,0
3.428,-20.508,-24.902,-41.992,-18.555,0
3.432,-20.020,-16.602,-27.832,-24.414,0
3.436,-20.020,-21.484,-7.812,-26.367,0
3.440,-37.109,-25.879,-6.836,-37.109,NaN
3.443,-36.621,-18.555,-0.977,-35.645,0
3.447,-27.832,-26.367,-6.348,-25.391,0
3.451,-33.203,-31.738,-26.855,-24.902,0
3.455,-29.785,-27.344,-32.715,-18.555,NaN
3.459,-27.832,-25.391,-16.602,-21.484,0
3.463,-37.598,-16.602,-22.949,-34.668,0
3.465,-38.086,-15.625,-34.180,-24.902,NaN
3.469,-41.504,-30.273,-40.527,-25.391,0
3.473,-50.293,-43.457,-45.898,-45.410,0
3.477,-51.758,-53.711,-25.879,-44.922,0
3.481,-32.715,-39.551,-9.277,-28.809,NaN
3.485,-13.672,-15.625,-23.438,-16.113,0
3.488,-23.438,-19.531,-21.484,-21.484,0
3.492,-44.434,-23.438,-2.441,-45.410,0
3.496,-52.734,-11.230,0.977,-49.316,0
3.500,-47.363,-12.695,1.953,-36.133,NaN
3.504,-41.016,-8.301,-4.395,-31.738,0
3.508,-60.059,-13.672,-18.555,-55.664,0
3.510,-88.867,-27.344,-28.320,-80.078,NaN
3.514,-90.332,-24.902,-25.879,-76.660,0
3.518,-88.379,-5.859,-15.137,-85.938,0
3.522,-103.027,-3.906,-17.578,-108.887,0
3.526,-117.676,-13.184,-29.297,-123.047,0
3.530,-123.535,-10.254,-26.855,-127.441,NaN
3.533,-133.301,-12.695,-28.320,-136.719,0
3.537,-161.621,-18.555,-24.902,-166.016,0
3.541,-177.734,3.418,5.859,-167.969,0
3.545,-197.754,11.719,8.301,-180.176,0
3.549,-216.309,15.137,-3.906,-204.590,NaN
3.553,-220.215,4.395,-17.090,-208.496,0
3.570,-223.145,-1.465,-16.602,-215.820,0
3.574,-224.609,20.996,-11.230,-218.750,0
3.578,-227.051,33.203,-18.066,-215.820,0
3.582,-241.211,45.898,6.348,-232.422,NaN
3.586,-246.582,45.898,36.621,-243.652,0
3.590,-227.051,20.508,33.691,-227.051,0
3.593,-207.031,28.320,6.836,-193.848,NaN
3.597,-177.246,41.504,19.043,-157.715,0
3.601,-170.410,-11.230,26.855,-150.879,0
3.605,-176.270,-5.859,-12.695,-158.203,NaN
3.609,-150.391,19.043,-37.109,-141.602,NaN
3.613,-122.559,20.508,-17.090,-119.629,NaN
3.602,-126.953,17.578,-14.648,-115.723,NaN
3.606,-123.047,-11.230,-30.762,-106.445,0
3.610,-89.844,-41.992,-28.809,-80.566,0
3.614,-69.336,-44.434,4.395,-64.941,NaN
3.618,-71.289,-31.250,21.484,-66.406,0
3.622,-64.453,-45.410,-6.348,-60.059,0
3.625,-46.387,-83.008,-37.109,-41.992,0
3.629,-29.297,-58.594,-28.809,-23.438,0
3.633,-20.508,-6.348,-24.902,-14.648,0
3.637,-10.254,-22.461,-35.645,-10.254,0
3.641,10.254,-38.574,-28.320,-3.906,NaN
3.645,8.301,-47.852,-47.852,-1.465,0
3.645,5.371,-85.938,-55.176,8.789,NaN
3.649,25.879,-69.336,-34.668,34.668,0
3.653,41.504,-37.109,-29.297,55.664,0
3.657,26.367,-55.176,-35.645,46.875,0
3.661,19.043,-69.336,-32.715,36.133,NaN
3.665,41.992,-60.547,-27.832,52.246,0
3.668,30.762,-37.109,-34.668,46.387,0
3.672,10.254,-49.316,-36.133,28.320,0
3.676,30.273,-67.383,-51.758,33.691,0
3.680,52.734,-56.152,-60.059,54.688,NaN
3.684,58.105,-54.688,-32.715,63.965,0
3.688,46.875,-53.223,-28.809,48.828,0
3.690,51.758,-22.461,-32.227,50.293,NaN
3.694,62.500,-10.254,-20.508,62.500,0
3.698,50.781,-27.344,-25.879,54.688,0
3.702,51.758,-36.621,-45.898,46.875,0
3.706,58.594,-44.434,-47.852,54.688,0
3.710,59.570,-41.016,-24.902,67.383,0
3.713,61.523,-31.250,-25.879,69.336,NaN
3.717,59.082,-24.414,-33.203,60.547,0
3.721,49.316,-27.344,-23.438,50.293,0
3.725,43.945,-39.062,-24.414,43.945,0
3.729,51.270,-26.367,-30.762,49.316,0
3.733,49.805,-11.230,-32.715,52.734,0
3.750,38.086,-26.855,-32.715,40.039,0
3.754,26.855,-54.688,-39.551,28.809,0
3.758,29.297,-66.406,-37.598,29.785,NaN
3.762,36.133,-40.039,-25.879,27.344,0
3.766,29.297,-21.973,-26.367,23.926,0
3.770,25.391,-32.715,-44.434,24.414,0
3.773,28.320,-27.832,-41.992,22.949,0
3.777,39.062,-28.320,-19.531,31.738,NaN
3.781,39.062,-51.270,-28.320,21.484,0
3.785,31.250,-38.574,-29.297,19.043,0
3.789,25.391,-32.715,-26.855,17.578,0
3.793,13.672,-62.988,-50.781,0.977,0
3.810,10.254,-54.199,-38.086,2.441,0
3.814,4.395,-6.348,-10.254,4.883,0
3.818,-8.789,-12.207,-19.531,-6.348,NaN
3.822,-5.371,-26.367,-26.855,-4.883,0
3.826,10.254,-7.812,-29.785,13.672,0
3.830,13.184,-25.879,-23.926,27.832,0
3.833,16.602,-59.570,-17.578,37.109,0
3.837,16.113,-49.805,-11.719,21.484,NaN
3.841,-11.719,-25.391,-2.441,-10.742,NaN
3.845,-20.020,-13.184,0.488,-16.602,NaN
3.849,-13.184,-16.113,-18.066,-15.625,0
3.853,-12.695,-25.879,-41.992,-20.508,0
3.840,4.883,-10.254,-20.508,7.324,0
3.844,19.043,-27.344,-21.484,32.227,0
3.848,3.906,-67.871,-39.551,11.719,NaN
3.852,-12.207,-41.992,-10.254,-10.254,NaN
3.856,-17.578,-15.137,11.230,-14.160,NaN
3.860,-18.066,-14.160,7.812,-15.137,0
3.863,-11.230,-14.160,-16.602,-10.742,0
3.867,-14.648,-16.602,-33.691,-16.113,0
3.871,-8.301,-10.742,-33.203,-11.719,NaN
3.875,-3.906,-9.277,-40.527,-2.441,0
3.879,-3.906,-16.602,-30.273,0.000,0
3.883,-12.207,-61.523,-8.301,-8.301,0
3.886,-20.020,-69.824,-10.742,-11.719,0
3.890,-15.625,-32.715,-20.020,-6.836,NaN
3.894,-7.812,-15.137,-15.137,-1.953,0
3.898,-5.371,-7.324,-18.555,3.906,0
3.902,-17.578,1.465,-23.926,-2.441,0
3.906,-20.996,-3.418,-20.508,-13.184,0
3.909,-28.809,-14.160,-41.016,-21.973,NaN
3.913,-35.645,-27.344,-30.273,-24.902,0
3.917,-36.621,-46.387,-12.695,-20.996,0
3.921,-38.086,-56.152,-42.480,-28.320,0
3.925,-29.785,-44.434,-37.109,-26.855,0
3.929,-20.508,-42.969,-14.648,-8.301,0
3.931,-18.066,-26.367,-19.043,-3.418,NaN
3.935,-18.555,1.465,-23.438,-5.371,0
3.939,-17.090,4.883,-19.043,-1.953,0
3.943,-16.602,2.441,-17.090,1.953,0
3.947,-42.480,-29.297,-28.809,-25.391,NaN
3.951,-46.875,-54.199,-32.227,-39.062,0
3.954,-34.668,-47.363,-18.555,-29.297,0
3.958,-31.250,-40.527,-16.113,-21.973,0
3.962,-27.344,-38.574,-22.461,-19.043,0
3.966,-16.113,-22.461,-38.086,-14.648,NaN
3.970,-9.766,-23.926,-35.645,-7.812,0
3.974,-22.461,-41.504,-28.320,-20.508,NaN
3.975,-20.020,-25.391,-44.434,-11.719,0
3.979,0.488,-4.395,-34.180,3.906,NaN
3.983,-5.859,-9.277,-9.277,-6.836,0
3.987,-17.090,-21.973,-11.230,-5.859,0
3.991,0.000,-30.273,-14.160,15.137,NaN
3.995,0.488,-43.457,-22.461,18.066,0
3.998,7.812,-60.547,-33.691,14.160,0
4.002,9.277,-66.406,-42.480,11.230,0
4.006,1.953,-63.965,-48.340,2.930,0
4.010,15.137,-52.246,-61.523,12.207,0
4.014,19.531,-38.086,-68.359,22.461,NaN
4.018,22.461,-43.457,-34.180,21.973,0
4.020,21.973,-31.250,-6.836,14.160,0
4.024,9.766,-10.254,-2.441,3.418,0
4.028,6.836,-26.855,-4.395,7.812,NaN
4.032,2.441,-42.480,-15.625,3.418,0
4.036,1.953,-30.273,-24.414,1.953,0
4.040,5.371,-16.113,-29.785,6.836,0
4.043,1.465,-30.273,-44.922,6.836,0
4.047,3.906,-47.363,-56.152,3.418,0
4.051,2.441,-19.531,-23.438,-3.906,NaN
4.055,-6.348,-20.508,-5.859,-6.836,0
4.059,-7.324,-40.039,-7.324,-4.883,0
4.063,-2.441,-29.297,-3.906,-1.953,0
4.066,0.977,-24.902,-11.719,-0.488,NaN
4.070,1.465,-17.578,-21.973,-1.953,0
4.074,2.930,-20.020,-25.879,-4.883,0
4.078,-0.977,-32.715,-37.109,-3.906,0
4.082,-15.137,-21.973,-59.082,-18.555,NaN
4.086,-30.273,-15.625,-46.875,-27.344,0
4.089,-31.738,-23.926,-23.438,-25.391,0
4.093,-33.203,-32.227,-32.715,-35.645,0
4.097,-29.297,-48.828,-33.203,-36.621,0
4.101,-18.066,-46.875,-16.113,-30.273,NaN
4.105,-21.973,-15.625,-7.812,-26.367,0
4.109,-28.809,-0.977,-11.230,-25.879,0
4.125,-23.926,-10.254,-21.484,-20.020,0
4.129,-24.902,-20.508,-20.508,-16.602,0
4.133,-6.836,-19.531,-10.254,0.000,0
4.137,4.883,-36.133,-34.180,11.719,0
4.141,-24.414,-35.645,-53.223,-18.555,NaN
4.145,-46.387,-16.602,-26.367,-33.203,0
4.148,-49.805,-26.855,-9.277,-31.250,0
